iter,cfi,t_s
59,14.368153677640908,1.1393436088578123e-06
60,14.443084393661813,1.1393436088578123e-06
61,14.625702765874872,1.1393436088578123e-06
62,14.625702765874895,1.1393436088578123e-06
63,14.626788759121315,1.1393436088578123e-06
64,14.626788759121325,1.1393436088578123e-06
65,14.626788759121334,1.1393436088578123e-06
66,14.635120284649435,1.1393436088578123e-06
67,14.63758815463732,1.1393436088578123e-06
68,14.637588154637328,1.1393436088578123e-06
69,14.63758815463733,1.1393436088578123e-06
70,14.644695920481906,1.1393436088578123e-06
71,14.644695920481915,1.1393436088578123e-06
72,14.657075513654437,1.1393436088578123e-06
73,14.658848281871126,1.1393436088578123e-06
74,14.673219555188098,1.1393436088578123e-06
75,14.673219555188135,1.1393436088578123e-06
76,14.677621661371761,1.1393436088578123e-06
77,14.677621661371763,1.1393436088578123e-06
78,14.677879329053157,1.1393436088578123e-06
79,14.677879329053166,1.1393436088578123e-06
80,14.677879329053171,1.1393436088578123e-06
81,14.677879329053178,1.1393436088578123e-06
82,14.711197586397102,1.1393436088578123e-06
83,14.729458408132878,1.1393436088578123e-06
84,14.72945840813291,1.1393436088578123e-06
85,14.732619494209231,1.1393436088578123e-06
86,14.732619494209233,1.1393436088578123e-06
87,14.737457626732038,1.1393436088578123e-06
88,14.7399849917687,1.1357080718769234e-06
89,14.740270991072702,1.1357080718769234e-06
90,14.740270991072709,1.1357080718769234e-06
91,14.740270991072713,1.1357080718769234e-06
92,14.747398661307862,1.1357080718769234e-06
93,14.7531074777698,1.1357080718769234e-06
94,14.75310747776981,1.1357080718769234e-06
95,14.754270687023336,1.1357080718769234e-06
96,14.754270687023356,1.1357080718769234e-06
97,14.754270687023357,1.1357080718769234e-06
98,14.754270687023359,1.1357080718769234e-06
99,14.75470011241078,1.1357080718769234e-06
100,14.754700112410793,1.1357080718769234e-06
101,14.763948762863759,1.1357080718769234e-06
102,14.763948762863762,1.1357080718769234e-06
103,14.763948762863773,1.1357080718769234e-06
104,14.777411142278932,1.1357080718769234e-06
105,14.777411142278936,1.1357080718769234e-06
106,14.77741114227894,1.1357080718769234e-06
107,14.777411142278943,1.1357080718769234e-06
108,14.791987241802591,1.1357080718769234e-06
109,14.791987241802596,1.1357080718769234e-06
110,14.791987241802609,1.1357080718769234e-06
111,14.79198724180261,1.1357080718769234e-06
112,14.827384734006195,1.1357080718769234e-06
113,14.829584291329937,1.135004241645643e-06
114,14.829584291329997,1.135004241645643e-06
115,14.833967187462266,1.135004241645643e-06
116,14.864063084418724,1.135004241645643e-06
117,14.864063084418731,1.135004241645643e-06
118,14.876980850024111,1.135004241645643e-06
119,14.877340931839845,1.1343230069998617e-06
120,14.877340931839871,1.1343230069998617e-06
121,14.877340931839885,1.1343230069998617e-06
122,14.87734093183989,1.1343230069998617e-06
123,14.877340931839896,1.1343230069998617e-06
124,14.88623318559129,1.1343230069998617e-06
125,14.907931428138674,1.1343230069998617e-06
126,14.916688163849699,1.1343230069998617e-06
127,14.916688163849708,1.1343230069998617e-06
128,14.916688163849718,1.1343230069998617e-06
129,14.91668816384972,1.1343230069998617e-06
130,14.919385225692643,1.1343230069998617e-06
131,14.92408709466969,1.1335524758349127e-06
132,14.924087094669718,1.1335524758349127e-06
133,14.924087094669728,1.1335524758349127e-06
134,14.92408709466973,1.1335524758349127e-06
135,14.924155179749025,1.1335524758349127e-06
136,14.92415517974905,1.1335524758349127e-06
137,14.924155179749071,1.1335524758349127e-06
138,14.924690247761202,1.1335524758349127e-06
139,14.924690247761207,1.1335524758349127e-06
140,14.925343376736066,1.1335524758349127e-06
141,14.92534337673607,1.1335524758349127e-06
142,14.925343376736079,1.1335524758349127e-06
143,14.925350917615614,1.1335524758349127e-06
144,14.926301047263193,1.1335524758349127e-06
145,14.926694418192724,1.1333041975523907e-06
146,14.926694418192753,1.1333041975523907e-06
147,14.93063744367069,1.1333041975523907e-06
148,14.9306374436707,1.1333041975523907e-06
149,14.930637443670701,1.1333041975523907e-06
150,14.930637443670705,1.1333041975523907e-06
151,14.930637443670712,1.1333041975523907e-06
152,14.930932046882091,1.1333041975523907e-06
153,14.930932046882093,1.1333041975523907e-06
154,14.932333792705393,1.1333041975523907e-06
155,14.936417592485991,1.1325760466453719e-06
156,14.936417592486032,1.1325760466453719e-06
157,14.936417592486036,1.1325760466453719e-06
158,14.936417592486038,1.1325760466453719e-06
159,14.93774208045126,1.1325760466453719e-06
160,14.940891570765281,1.1325760466453719e-06
161,14.940916071146106,1.1324564211649535e-06
162,14.94091607114614,1.1324564211649535e-06
163,14.940916071146145,1.1324564211649535e-06
164,14.943338648462085,1.1324564211649535e-06
165,14.943338648462088,1.1324564211649535e-06
166,14.94333864846209,1.1324564211649535e-06
167,14.943545962380533,1.1324564211649535e-06
168,14.943554743355769,1.1324564211649535e-06
169,14.943554743355786,1.1324564211649535e-06
170,14.9459659033811,1.1324564211649535e-06
171,14.945965903381119,1.1324564211649535e-06
172,14.945986007955621,1.1324564211649535e-06
173,14.945986007955625,1.1324564211649535e-06
174,14.949425397090192,1.1324564211649535e-06
175,14.950283786720789,1.1324564211649535e-06
176,14.950283786720792,1.1324564211649535e-06
177,14.950605240441323,1.1324564211649535e-06
178,14.952013076739789,1.1317710300388941e-06
179,14.952013076739814,1.1317710300388941e-06
180,14.953202364616246,1.1317710300388941e-06
181,14.953219986128017,1.1317710300388941e-06
182,14.95322129474123,1.1317532619241755e-06
183,14.95330966698571,1.1317532619241755e-06
184,14.953309666985714,1.1317532619241755e-06
185,14.953434171440824,1.1317532619241755e-06
186,14.95343417144084,1.1317532619241755e-06
187,14.95343417144085,1.1317532619241755e-06
188,14.953689978216872,1.1317532619241755e-06
189,14.953759233604593,1.1317532619241755e-06
190,14.953949491644906,1.131561429851958e-06
191,14.953949491644922,1.131561429851958e-06
192,14.95397322953134,1.131561429851958e-06
193,14.954026202485633,1.131561429851958e-06
194,14.954026202485636,1.131561429851958e-06
195,14.95405935427347,1.131561429851958e-06
196,14.954059354273472,1.131561429851958e-06
197,14.954059354273484,1.131561429851958e-06
198,14.954059354273497,1.131561429851958e-06
199,14.954073403158194,1.131561429851958e-06
200,14.955549255920888,1.1308778660485454e-06
201,14.955549255920918,1.1308778660485454e-06
202,14.95597935686364,1.1308778660485454e-06
203,14.956013933243579,1.1307584376532049e-06
204,14.956013933243629,1.1307584376532049e-06
205,14.956013933243637,1.1307584376532049e-06
206,14.956779577052433,1.1307584376532049e-06
207,14.957071741884015,1.130109351875382e-06
208,14.957071741884082,1.130109351875382e-06
209,14.95707174188409,1.130109351875382e-06
210,14.957571606949248,1.130109351875382e-06
211,14.957945944714506,1.130109351875382e-06
212,14.958376017330004,1.1298710735968317e-06
213,14.9589448987589,1.1298710735968317e-06
214,14.959054763726142,1.1298710735968317e-06
215,14.959085048135687,1.1297516606866173e-06
216,14.959085048135716,1.1297516606866173e-06
217,14.959124934564155,1.1297516606866173e-06
218,14.959197265869694,1.1297516606866173e-06
219,14.959252733474079,1.1297516606866173e-06
220,14.959278490955032,1.1297516606866173e-06
221,14.959433442481236,1.129605375916967e-06
222,14.959433442481247,1.129605375916967e-06
223,14.959434954913243,1.1295871535364144e-06
224,14.959434954913256,1.1295871535364144e-06
225,14.959434954913263,1.1295871535364144e-06
226,14.959434954913277,1.1295871535364144e-06
227,14.960184446298989,1.1295871535364144e-06
228,14.960294006827581,1.1294633244579806e-06
229,14.9602940068276,1.1294633244579806e-06
230,14.960294006827619,1.1294633244579806e-06
231,14.960299257454368,1.1294633244579806e-06
232,14.960302439070993,1.1294633244579806e-06
233,14.96031194417816,1.1294633244579806e-06
234,14.960494475078479,1.1294633244579806e-06
235,14.961435969792397,1.1294633244579806e-06
236,14.96201682933415,1.1291828482979557e-06
237,14.962017888130948,1.1291828482979557e-06
238,14.962298276614884,1.1291828482979557e-06
239,14.962889728638654,1.1288988440379028e-06
240,14.96288972863866,1.1288988440379028e-06
241,14.962892720728618,1.1288988440379028e-06
242,14.962892720728647,1.1288988440379028e-06
243,14.963300458839301,1.1288988440379028e-06
244,14.9634393870396,1.1282575665504923e-06
245,14.963439387039639,1.1282575665504923e-06
246,14.963439387039642,1.1282575665504923e-06
247,14.96475955063201,1.1282575665504923e-06
248,14.96480970311229,1.128137267752693e-06
249,14.964809703112302,1.128137267752693e-06
250,14.965056428350698,1.128137267752693e-06
251,14.966172441420714,1.1274622424894934e-06
252,14.966172441420788,1.1274622424894934e-06
253,14.96617244142079,1.1274622424894934e-06
254,14.966172441420792,1.1274622424894934e-06
255,14.966790976397538,1.1274622424894934e-06
256,14.966995918337595,1.1274622424894934e-06
257,14.9669959183376,1.1274622424894934e-06
258,14.966995918337606,1.1274622424894934e-06
259,14.966995918337613,1.1274622424894934e-06
260,14.967017597196328,1.1274622424894934e-06
261,14.967017597196351,1.1274622424894934e-06
262,14.967298196350441,1.1274622424894934e-06
263,14.967298196350463,1.1274622424894934e-06
264,14.967301637654234,1.1274622424894934e-06
265,14.967301637654241,1.1274622424894934e-06
266,14.967309766612619,1.1274622424894934e-06
267,14.967309766612633,1.1274622424894934e-06
268,14.967644624657165,1.1274622424894934e-06
269,14.967714879801171,1.1273409744079717e-06
270,14.967714879801186,1.1273409744079717e-06
271,14.967714879801187,1.1273409744079717e-06
272,14.9677148798012,1.1273409744079717e-06
273,14.968159901649598,1.1273409744079717e-06
274,14.96839775631745,1.127146926384169e-06
275,14.968403987620164,1.127146926384169e-06
276,14.968403987620173,1.127146926384169e-06
277,14.968627316755551,1.127146926384169e-06
278,14.96864795488844,1.127060695921951e-06
279,14.968647954888478,1.127060695921951e-06
280,14.968700009995366,1.127060695921951e-06
281,14.96892039417172,1.1268675145652785e-06
282,14.968920394171766,1.1268675145652785e-06
283,14.969086621690868,1.1268675145652785e-06
284,14.969154813372914,1.1262276598612895e-06
285,14.96915481337295,1.1262276598612895e-06
286,14.969868335764424,1.1262276598612895e-06
287,14.970078865413498,1.1262276598612895e-06
288,14.970091627625568,1.1262276598612895e-06
289,14.970195733818045,1.1262276598612895e-06
290,14.970195733818048,1.1262276598612895e-06
291,14.971463432112142,1.1262276598612895e-06
292,14.971841606541663,1.1259926826372231e-06
293,14.971841606541666,1.1259926826372231e-06
294,14.97186011594507,1.1259926826372231e-06
295,14.971879716831829,1.1259926826372231e-06
296,14.97188255453382,1.1259926826372231e-06
297,14.971882554533845,1.1259926826372231e-06
298,14.972013797046714,1.1259926826372231e-06
299,14.972064904095294,1.1259926826372231e-06
300,14.972078361092024,1.1259486062281746e-06
301,14.97226535141418,1.1259486062281746e-06
302,14.972284837162778,1.125828077971476e-06
303,14.972284837162784,1.125828077971476e-06
304,14.972311707476006,1.125828077971476e-06
305,14.97249075370167,1.125828077971476e-06
306,14.973108442133071,1.125828077971476e-06
307,14.97311168311477,1.1258037757827102e-06
308,14.973111683114777,1.1258037757827102e-06
309,14.973111683114785,1.1258037757827102e-06
310,14.973115217566537,1.1258037757827102e-06
311,14.973421159839173,1.1258037757827102e-06
312,14.973565873356193,1.1256655760961195e-06
313,14.973565873356222,1.1256655760961195e-06
314,14.973565873356238,1.1256655760961195e-06
315,14.97356866657735,1.1256655760961195e-06
316,14.973568666577362,1.1256655760961195e-06
317,14.973628240636948,1.1256655760961195e-06
318,14.973642910738336,1.1256214588991555e-06
319,14.973647290806113,1.1256214588991555e-06
320,14.973647290806142,1.1256214588991555e-06
321,14.973648644773142,1.1256214588991555e-06
322,14.973648644773174,1.1256214588991555e-06
323,14.973677461271148,1.1256214588991555e-06
324,14.97367746127118,1.1256214588991555e-06
325,14.973988537840416,1.1256214588991555e-06
326,14.974079734311282,1.1254993222665006e-06
327,14.974079734311296,1.1254993222665006e-06
328,14.974210009033442,1.1254993222665006e-06
329,14.97433282559997,1.1253744124402799e-06
330,14.974449752544427,1.1253744124402799e-06
331,14.97447645133088,1.1253744124402799e-06
332,14.975020726186717,1.1251062989962802e-06
333,14.975171365097877,1.1251062989962802e-06
334,14.975197506416754,1.124987237813423e-06
335,14.975197506416825,1.124987237813423e-06
336,14.975208003717073,1.124987237813423e-06
337,14.975208003717078,1.124987237813423e-06
338,14.975439803445772,1.124987237813423e-06
339,14.975994409105262,1.1247180524962536e-06
340,14.975994409105269,1.1247180524962536e-06
341,14.975994409105272,1.1247180524962536e-06
342,14.976662460648365,1.1247180524962536e-06
343,14.977232345918107,1.1244433248887498e-06
344,14.977292782796933,1.1244433248887498e-06
345,14.977298859534397,1.1244147209919192e-06
346,14.977424795093755,1.1244147209919192e-06
347,14.97753248184604,1.1242919150844852e-06
348,14.977532481846058,1.1242919150844852e-06
349,14.977532743190327,1.1242919150844852e-06
350,14.977532743190338,1.1242919150844852e-06
351,14.977532743190348,1.1242919150844852e-06
352,14.977953389368828,1.1242919150844852e-06
353,14.978051704297524,1.1241695892508732e-06
354,14.978051704297535,1.1241695892508732e-06
355,14.978158825505062,1.1241695892508732e-06
356,14.978178074999619,1.124050497315269e-06
357,14.97818986135537,1.124050497315269e-06
358,14.978241509025231,1.124050497315269e-06
359,14.978242551373073,1.1240361794901737e-06
360,14.978625999363247,1.1240361794901737e-06
361,14.979024168383688,1.1238005879731062e-06
362,14.97902416838369,1.1238005879731062e-06
363,14.979049329742107,1.1238005879731062e-06
364,14.979079414669433,1.1236815116098462e-06
365,14.979079414669442,1.1236815116098462e-06
366,14.979093490167374,1.1236815116098462e-06
367,14.979093490167392,1.1236815116098462e-06
368,14.979094694610703,1.1236815116098462e-06
369,14.979109381613986,1.1236815116098462e-06
370,14.979110888564882,1.1236615684098497e-06
371,14.979110888564902,1.1236615684098497e-06
372,14.979115569187986,1.1236615684098497e-06
373,14.97911556918799,1.1236615684098497e-06
374,14.979116371922416,1.1236615684098497e-06
375,14.979282445894405,1.1236615684098497e-06
376,14.979543919966801,1.1236615684098497e-06
377,14.979554670289836,1.1236197149658878e-06
378,14.979554670289843,1.1236197149658878e-06
379,14.979554670289902,1.1236197149658878e-06
380,14.979838020100274,1.1236197149658878e-06
381,14.97996884918895,1.1234822021870043e-06
382,14.979968849188976,1.1234822021870043e-06
383,14.980237805216337,1.1234822021870043e-06
384,14.980239264632349,1.1234822021870043e-06
385,14.980350912198077,1.1233584344535812e-06
386,14.98060248070267,1.1233584344535812e-06
387,14.98070572823426,1.1232350895025517e-06
388,14.980707565428471,1.1232350895025517e-06
389,14.980707565428505,1.1232350895025517e-06
390,14.980760151165232,1.1232350895025517e-06
391,14.980814534215856,1.1231147625151407e-06
392,14.980814534215895,1.1231147625151407e-06
393,14.981191117509027,1.1231147625151407e-06
394,14.981208344381848,1.123028125931225e-06
395,14.981208344381876,1.123028125931225e-06
396,14.981539136253858,1.123028125931225e-06
397,14.981539373277581,1.123028125931225e-06
398,14.981565661833088,1.123028125931225e-06
399,14.98171060110904,1.123028125931225e-06
400,14.982186969076519,1.1227715901617955e-06
401,14.982186969076528,1.1227715901617955e-06
402,14.982211088083742,1.1227715901617955e-06
403,14.982219937374074,1.1227715901617955e-06
404,14.982574387007194,1.1225380395920945e-06
405,14.98257438700724,1.1225380395920945e-06
406,14.982610478258582,1.1225380395920945e-06
407,14.982624307300801,1.1225380395920945e-06
408,14.983069112047161,1.1225380395920945e-06
409,14.98365105563369,1.1222585407165314e-06
410,14.983651055633693,1.1222585407165314e-06
411,14.983651055633704,1.1222585407165314e-06
412,14.984014227279115,1.1222585407165314e-06
413,14.98424213961184,1.1220654641612404e-06
414,14.984244451630659,1.1220654641612404e-06
415,14.984422098559666,1.1220654641612404e-06
416,14.984534655480374,1.1219421687608845e-06
417,14.984534655480386,1.1219421687608845e-06
418,14.984650084472054,1.1219421687608845e-06
419,14.984656844417836,1.1219052178553643e-06
420,14.98469762201702,1.1219052178553643e-06
421,14.984697622017038,1.1219052178553643e-06
422,14.985000729693382,1.1219052178553643e-06
423,14.985020887753485,1.1219052178553643e-06
424,14.9851035122308,1.1217836648959396e-06
425,14.985103512230811,1.1217836648959396e-06
426,14.985137684285437,1.1217836648959396e-06
427,14.985463564433728,1.1215786318704529e-06
428,14.985463564433736,1.1215786318704529e-06
429,14.985463941691119,1.1215735616330312e-06
430,14.98546394169112,1.1215735616330312e-06
431,14.985463941691123,1.1215735616330312e-06
432,14.98601981220051,1.1215735616330312e-06
433,14.986199250968118,1.1213828798288082e-06
434,14.986208945154502,1.1213828798288082e-06
435,14.98620894515452,1.1213828798288082e-06
436,14.98633434811227,1.1213828798288082e-06
437,14.986500807548685,1.1212331720786752e-06
438,14.9865008075487,1.1212331720786752e-06
439,14.986500807548719,1.1212331720786752e-06
440,14.986690951438803,1.1212331720786752e-06
441,14.986700821927384,1.1211960238251793e-06
442,14.986700821927386,1.1211960238251793e-06
443,14.9867218004865,1.1211960238251793e-06
444,14.986941362309494,1.1211960238251793e-06
445,14.987022542784954,1.121074550080001e-06
446,14.98702254278497,1.121074550080001e-06
447,14.987257634077427,1.121074550080001e-06
448,14.987280263150945,1.121074550080001e-06
449,14.987319587932369,1.1209542630428285e-06
450,14.9873195879324,1.1209542630428285e-06
451,14.987519156141044,1.1209542630428285e-06
452,14.98754513740507,1.1208676771277066e-06
453,14.98768118677674,1.1208676771277066e-06
454,14.987681906203203,1.1208578516519676e-06
455,14.987710773782405,1.1208578516519676e-06
456,14.9878031124475,1.1207351761785694e-06
457,14.987806735700563,1.1207351761785694e-06
458,14.987807311729103,1.1207274669743528e-06
459,14.98788635593577,1.1207274669743528e-06
460,14.987895658776669,1.1207274669743528e-06
461,14.987930978511919,1.1206082710613787e-06
462,14.987930978511923,1.1206082710613787e-06
463,14.987942584071725,1.1206082710613787e-06
464,14.987992490709107,1.1206082710613787e-06
465,14.987992490709114,1.1206082710613787e-06
466,14.988165001576288,1.1206082710613787e-06
467,14.988287016355184,1.1204846171575713e-06
468,14.988287016355189,1.1204846171575713e-06
469,14.98857582779976,1.1204846171575713e-06
470,14.98859762871665,1.1204846171575713e-06
471,14.988722194580731,1.1203585368857079e-06
472,14.98872219458079,1.1203585368857079e-06
473,14.988959323650299,1.1203585368857079e-06
474,14.988978520310857,1.1203585368857079e-06
475,14.989107801493132,1.120221156569111e-06
476,14.989107801493152,1.120221156569111e-06
477,14.989107801493166,1.120221156569111e-06
478,14.989108159545673,1.120221156569111e-06
479,14.989125154196884,1.120221156569111e-06
480,14.9894492299666,1.120221156569111e-06
481,14.989449229966603,1.120221156569111e-06
482,14.989523531037909,1.120221156569111e-06
483,14.9895415636045,1.120221156569111e-06
484,14.99005751632848,1.120221156569111e-06
485,14.990066684259855,1.120221156569111e-06
486,14.99012025589235,1.1201012624607912e-06
487,14.990120255892357,1.1201012624607912e-06
488,14.990125829129395,1.1201012624607912e-06
489,14.9901258291294,1.1201012624607912e-06
490,14.990125829129418,1.1201012624607912e-06
491,14.990245221379466,1.1201012624607912e-06
492,14.990603293479065,1.1198681595685373e-06
493,14.990705800621509,1.1198681595685373e-06
494,14.990758545936359,1.119748264993801e-06
495,14.99075854593638,1.119748264993801e-06
496,14.990984114277047,1.119748264993801e-06
497,14.990992556637876,1.1197112547051077e-06
498,14.991011216936375,1.1197112547051077e-06
499,14.991311325782679,1.1195085848496925e-06
500,14.991314840135624,1.1195085848496925e-06
501,14.991384752068306,1.1195085848496925e-06
502,14.991715538765327,1.1195085848496925e-06
503,14.991888208362043,1.1195085848496925e-06
504,14.992318800991852,1.1188576127958215e-06
505,14.992318800991935,1.1188576127958215e-06
506,14.993107737158892,1.1188576127958215e-06
507,14.993107737158919,1.1188576127958215e-06
508,14.99311782317838,1.1188576127958215e-06
509,14.993226176703748,1.1188576127958215e-06
510,14.99322617670376,1.1188576127958215e-06
511,14.993351233078442,1.1188576127958215e-06
512,14.99335123307845,1.1188576127958215e-06
513,14.993749200111374,1.1188576127958215e-06
514,14.993750984146622,1.1188576127958215e-06
515,14.99393187540019,1.1188576127958215e-06
516,14.994039755755061,1.1188576127958215e-06
517,14.994215848583902,1.1187077542267869e-06
518,14.994264454397971,1.1187077542267869e-06
519,14.994278079583164,1.11866383097095e-06
520,14.994278079583175,1.11866383097095e-06
521,14.994331168603505,1.11866383097095e-06
522,14.994336858631982,1.1186355954877203e-06
523,14.994396716241866,1.1186355954877203e-06
524,14.994509408765353,1.1186355954877203e-06
525,14.994519183464938,1.1185978988006723e-06
526,14.994575857528403,1.1185978988006723e-06
527,14.99457585752841,1.1185978988006723e-06
528,14.994579969357794,1.1185978988006723e-06
529,14.994641359443824,1.1185978988006723e-06
530,14.994662231398998,1.118511100079503e-06
531,14.99466223139902,1.118511100079503e-06
532,14.994757148481167,1.118511100079503e-06
533,14.99476185101526,1.118511100079503e-06
534,14.995099616619969,1.118511100079503e-06
535,14.995109267817366,1.1184739961441039e-06
536,14.99526331115196,1.1184739961441039e-06
537,14.995266820851857,1.1184739961441039e-06
538,14.995492782541673,1.1182814572008964e-06
539,14.995684043898162,1.1182814572008964e-06
540,14.995787990910479,1.118158541151299e-06
541,14.995787990910529,1.118158541151299e-06
542,14.995792916690082,1.118158541151299e-06
543,14.995858592498537,1.118158541151299e-06
544,14.995860351301761,1.118141032529468e-06
545,14.995876199941403,1.118141032529468e-06
546,14.995876421760682,1.1181380156488335e-06
547,14.995876421760695,1.1181380156488335e-06
548,14.995876421760713,1.1181380156488335e-06
549,14.995877379850509,1.1181380156488335e-06
550,14.995882446595514,1.1181380156488335e-06
551,14.99588244659552,1.1181380156488335e-06
552,14.995975598614539,1.1181380156488335e-06
553,14.995993843322667,1.1180515981365543e-06
554,14.995993843322672,1.1180515981365543e-06
555,14.996190607175311,1.1180515981365543e-06
556,14.99619433460437,1.1180275033522343e-06
557,14.996194334604379,1.1180275033522343e-06
558,14.996195456293247,1.1180275033522343e-06
559,14.996195456293275,1.1180275033522343e-06
560,14.996235478815862,1.1180275033522343e-06
561,14.996239468803843,1.1180033878534836e-06
562,14.99640553005744,1.1180033878534836e-06
563,14.996430725648487,1.1180033878534836e-06
564,14.996482049877692,1.1178835401396126e-06
565,14.996500365078278,1.1178835401396126e-06
566,14.996637458206372,1.1178835401396126e-06
567,14.996648320941354,1.1177657524993462e-06
568,14.996672593019957,1.1177657524993462e-06
569,14.997115400366592,1.1177657524993462e-06
570,14.997351700633125,1.117572639435644e-06
571,14.997351700633175,1.117572639435644e-06
572,14.997377752677725,1.117572639435644e-06
573,14.997403669089703,1.1174858825682237e-06
574,14.997437718833286,1.1174858825682237e-06
575,14.997441490681712,1.1174858825682237e-06
576,14.997442620782582,1.1174721861262683e-06
577,14.997442620782596,1.1174721861262683e-06
578,14.997525254579799,1.1174721861262683e-06
579,14.99752978055681,1.117448037866215e-06
580,14.997945006119311,1.117448037866215e-06
581,14.998228816731125,1.1172527261760862e-06
582,14.998228816731128,1.1172527261760862e-06
583,14.99826535322867,1.1172527261760862e-06
584,14.99828895444207,1.1172527261760862e-06
585,14.99830918653582,1.1171663378313453e-06
586,14.998316286946917,1.1171663378313453e-06
587,14.998316572199013,1.1171663378313453e-06
588,14.998423864840637,1.1171663378313453e-06
589,14.998441380414416,1.1171663378313453e-06
590,14.998655785956146,1.1165211917568626e-06
591,14.998655785956181,1.1165211917568626e-06
592,14.998661506575711,1.1165211917568626e-06
593,14.998932685225157,1.1165211917568626e-06
594,14.999565199187588,1.1165211917568626e-06
595,14.99957542935293,1.1165211917568626e-06
596,15.001512420411725,1.1158497651886158e-06
597,15.001512420411775,1.1158497651886158e-06
598,15.001848009135472,1.1158497651886158e-06
599,15.00198338800759,1.1158497651886158e-06
600,15.002234725236802,1.1158497651886158e-06
601,15.002291255917745,1.1158497651886158e-06
602,15.002296439619224,1.1158497651886158e-06
603,15.00230401867963,1.1158128381151598e-06
604,15.002577351947643,1.1158128381151598e-06
605,15.002594896913498,1.1158128381151598e-06
606,15.002640613912593,1.1156933958403654e-06
607,15.002640613912625,1.1156933958403654e-06
608,15.002840724948207,1.1156933958403654e-06
609,15.00284590020571,1.1156933958403654e-06
610,15.002857501563987,1.1155748151526595e-06
611,15.002857501564055,1.1155748151526595e-06
612,15.002929105388336,1.1155748151526595e-06
613,15.003036050323676,1.1155748151526595e-06
614,15.00303729123625,1.1155748151526595e-06
615,15.00304783679894,1.1155748151526595e-06
616,15.003052136640022,1.1155507007792422e-06
617,15.003070457575797,1.1155507007792422e-06
618,15.003108301662007,1.1154316655010707e-06
619,15.003108301662023,1.1154316655010707e-06
620,15.003121777979795,1.1154316655010707e-06
621,15.003121777979802,1.1154316655010707e-06
622,15.00326845515217,1.1154316655010707e-06
623,15.003414233008156,1.11478923585869e-06
624,15.003414233008204,1.11478923585869e-06
625,15.00513966793237,1.11478923585869e-06
626,15.005139667932378,1.11478923585869e-06
627,15.00520387089741,1.11478923585869e-06
628,15.005211457166038,1.11478923585869e-06
629,15.005439409000306,1.11478923585869e-06
630,15.005577387915935,1.1146519549067184e-06
631,15.005585011900958,1.1146519549067184e-06
632,15.005597762159306,1.1146519549067184e-06
633,15.00560104798165,1.1146279145557944e-06
634,15.005604150506072,1.1146279145557944e-06
635,15.005604150506091,1.1146279145557944e-06
636,15.005610722846521,1.1146279145557944e-06
637,15.005610722846544,1.1146279145557944e-06
638,15.005853511052154,1.1146279145557944e-06
639,15.005862992253917,1.1145103533477147e-06
640,15.005875882159797,1.1145103533477147e-06
