iter,cfi,t_s
98,8.55613499818902,2.2650814579989742e-06
99,8.556134998189076,2.2650814579989742e-06
100,8.575517037232537,2.2650814579989742e-06
101,8.576350532320165,2.260510306314301e-06
102,8.57655576278446,2.260510306314301e-06
103,8.576555762784466,2.260510306314301e-06
104,8.59268350218112,2.260510306314301e-06
105,8.593402963329385,2.260510306314301e-06
106,8.593877095331305,2.259784814760805e-06
107,8.593877095331354,2.259784814760805e-06
108,8.594383508909015,2.259784814760805e-06
109,8.598552426041847,2.259784814760805e-06
110,8.599012593226064,2.2590084417768337e-06
111,8.59901259322612,2.2590084417768337e-06
112,8.602956810951262,2.2590084417768337e-06
113,8.60297614717086,2.2588857731387343e-06
114,8.602976147170875,2.2588857731387343e-06
115,8.605566159283004,2.2588857731387343e-06
116,8.605620125099158,2.2586973125627497e-06
117,8.607491994960107,2.2586973125627497e-06
118,8.611398048280304,2.2586973125627497e-06
119,8.611398048280305,2.2586973125627497e-06
120,8.61139804828031,2.2586973125627497e-06
121,8.630058900478053,2.2586973125627497e-06
122,8.630095877571438,2.2586973125627497e-06
123,8.630472503515621,2.2586973125627497e-06
124,8.630662626042827,2.2581540595447567e-06
125,8.63066262604289,2.2581540595447567e-06
126,8.630905559065187,2.2581540595447567e-06
127,8.631085751757311,2.2581540595447567e-06
128,8.631085751757313,2.2581540595447567e-06
129,8.631199602310623,2.2581540595447567e-06
130,8.631199602310627,2.2581540595447567e-06
131,8.63146872334582,2.2581540595447567e-06
132,8.648524983080673,2.2581540595447567e-06
133,8.651617128025894,2.256585969833252e-06
134,8.651617128025942,2.256585969833252e-06
135,8.651656908715992,2.256585969833252e-06
136,8.657552457731231,2.256585969833252e-06
137,8.662116515140756,2.2544510618420215e-06
138,8.66211651514081,2.2544510618420215e-06
139,8.662500988093836,2.2544510618420215e-06
140,8.662500988093838,2.2544510618420215e-06
141,8.662500988093841,2.2544510618420215e-06
142,8.662526447684906,2.2544510618420215e-06
143,8.665420645804746,2.2544510618420215e-06
144,8.666066762452958,2.250610349819823e-06
145,8.66606676245297,2.250610349819823e-06
146,8.666418746957532,2.250610349819823e-06
147,8.666418746957536,2.250610349819823e-06
148,8.666561886562329,2.250610349819823e-06
149,8.688389632069823,2.250610349819823e-06
150,8.690372567820907,2.250610349819823e-06
151,8.690372567820909,2.250610349819823e-06
152,8.690614647843402,2.250610349819823e-06
153,8.690807661589421,2.250610349819823e-06
154,8.690807661589425,2.250610349819823e-06
155,8.693204145448101,2.250610349819823e-06
156,8.694285408270456,2.250610349819823e-06
157,8.69569950088016,2.2494096746211248e-06
158,8.695699500880224,2.2494096746211248e-06
159,8.695717174536068,2.2494096746211248e-06
160,8.695717174536071,2.2494096746211248e-06
161,8.695881176614186,2.2494096746211248e-06
162,8.696382049687312,2.2494096746211248e-06
163,8.696605194724032,2.24864660798259e-06
164,8.696605194724102,2.24864660798259e-06
165,8.69700020764035,2.24864660798259e-06
166,8.697000207640354,2.24864660798259e-06
167,8.697039489687281,2.24864660798259e-06
168,8.697808728010468,2.24864660798259e-06
169,8.697808728010475,2.24864660798259e-06
170,8.697867346724172,2.24864660798259e-06
171,8.697867346724173,2.24864660798259e-06
172,8.69844343092733,2.24864660798259e-06
173,8.69855884304567,2.24864660798259e-06
174,8.698558843045674,2.24864660798259e-06
175,8.699174956880686,2.24864660798259e-06
176,8.699218703568835,2.24864660798259e-06
177,8.699310255114316,2.24864660798259e-06
178,8.699382266171781,2.24864660798259e-06
179,8.699382266171785,2.24864660798259e-06
180,8.699472989680196,2.24864660798259e-06
181,8.699496832099076,2.24864660798259e-06
182,8.699570490971649,2.24864660798259e-06
183,8.700761382494655,2.24864660798259e-06
184,8.700894826454837,2.2478818536913663e-06
185,8.700894826454892,2.2478818536913663e-06
186,8.700980962155361,2.2478818536913663e-06
187,8.700980962155366,2.2478818536913663e-06
188,8.701086708545091,2.2478818536913663e-06
189,8.701159886235935,2.2478818536913663e-06
190,8.701159886235939,2.2478818536913663e-06
191,8.701176787594909,2.2478818536913663e-06
192,8.701346687689746,2.2478818536913663e-06
193,8.701360312450618,2.247767058342481e-06
194,8.701360312450637,2.247767058342481e-06
195,8.714439663032678,2.247767058342481e-06
196,8.73556994139133,2.2418060472826827e-06
197,8.735723298084846,2.2418060472826827e-06
198,8.73600312111656,2.2418060472826827e-06
199,8.737432906252248,2.2418060472826827e-06
200,8.737567687880365,2.2418060472826827e-06
201,8.769235229215347,2.2418060472826827e-06
202,8.769263118348587,2.2412690728367598e-06
203,8.76926311834865,2.2412690728367598e-06
204,8.771158444562424,2.2412690728367598e-06
205,8.771248412275494,2.2412690728367598e-06
206,8.771428144653942,2.2406934232797152e-06
207,8.771428144654001,2.2406934232797152e-06
208,8.771501485190992,2.2406934232797152e-06
209,8.771501485190996,2.2406934232797152e-06
210,8.77155657814756,2.2406934232797152e-06
211,8.771596043513687,2.2405181196595254e-06
212,8.771596043513696,2.2405181196595254e-06
213,8.7715960435137,2.2405181196595254e-06
214,8.77222705041359,2.2405181196595254e-06
215,8.783625253117396,2.2405181196595254e-06
216,8.784051503405998,2.2390315984914436e-06
217,8.78405150340603,2.2390315984914436e-06
218,8.784061614361367,2.2390315984914436e-06
219,8.784443881294248,2.2390315984914436e-06
220,8.788058927495406,2.2390315984914436e-06
221,8.788163155830585,2.2386303721079765e-06
222,8.788163155830643,2.2386303721079765e-06
223,8.788166401791855,2.2386303721079765e-06
224,8.788166401791859,2.2386303721079765e-06
225,8.788170928872017,2.2386303721079765e-06
226,8.789147663485078,2.2386303721079765e-06
227,8.789168972588454,2.2386303721079765e-06
228,8.790068075230092,2.2386303721079765e-06
229,8.790129253453065,2.2380479020457545e-06
230,8.790129253453129,2.2380479020457545e-06
231,8.790157313776305,2.2380479020457545e-06
232,8.793860114225364,2.2380479020457545e-06
233,8.814552134988249,2.232084297865341e-06
234,8.814665373080182,2.232084297865341e-06
235,8.814665373080192,2.2320842978653406e-06
236,8.828889460116411,2.2320842978653406e-06
237,8.849537564218682,2.226113124413316e-06
238,8.849537564218704,2.226113124413316e-06
239,8.87216720764053,2.226113124413316e-06
240,8.872547949345801,2.226113124413316e-06
241,8.872547949345803,2.226113124413316e-06
242,8.873056325677783,2.226113124413316e-06
243,8.873072483001714,2.2255851499970486e-06
244,8.873072483001769,2.2255851499970486e-06
245,8.873793301026002,2.2255851499970486e-06
246,8.875764642633897,2.2255851499970486e-06
247,8.875764642633898,2.2255851499970486e-06
248,8.876389309653945,2.2255851499970486e-06
249,8.876485689878205,2.2255851499970486e-06
250,8.87648661683165,2.2255621871790705e-06
251,8.886874172104132,2.2255621871790705e-06
252,9.114548797671373,1.7553705864959803e-06
253,9.118843964275602,1.7553705864959803e-06
254,9.129866931250756,1.7553705864959803e-06
255,9.153222292396759,1.7553705864959803e-06
256,9.337774589106042,1.7479161712082284e-06
257,9.337774589106052,1.7479161712082284e-06
258,9.33780895324559,1.7479161712082284e-06
259,9.337808953245592,1.7479161712082284e-06
260,9.351508846425755,1.7479161712082284e-06
261,9.35298041241419,1.7479161712082284e-06
262,9.377573755086035,1.7479161712082284e-06
263,9.382212456019253,1.7479161712082284e-06
264,9.38221245601926,1.7479161712082284e-06
265,9.421509230932173,1.7479161712082284e-06
266,9.491726817209088,1.743795876320855e-06
267,9.492442258729795,1.743795876320855e-06
268,9.562833992043831,1.743795876320855e-06
269,9.563852259592334,1.743795876320855e-06
270,9.563852259592338,1.743795876320855e-06
271,9.567676990269803,1.743795876320855e-06
272,9.577141781508843,1.743795876320855e-06
273,9.585387823120373,1.7420104831011364e-06
274,9.590355773709554,1.7420104831011364e-06
275,9.605287777099642,1.7420104831011364e-06
276,9.608586949247869,1.7408790637424186e-06
277,9.611132210675844,1.7408790637424186e-06
278,9.611217127299298,1.7406913562887115e-06
279,9.61277024281065,1.7406913562887115e-06
280,9.612770242810655,1.7406913562887115e-06
281,9.61407715648371,1.7406913562887115e-06
282,9.614092446520488,1.740124805523334e-06
283,9.614092446520496,1.740124805523334e-06
284,9.614092446520498,1.740124805523334e-06
285,9.614092446520502,1.740124805523334e-06
286,9.614092446520504,1.740124805523334e-06
287,9.614661224248978,1.740124805523334e-06
288,9.61466122424899,1.740124805523334e-06
289,9.624862609146678,1.740124805523334e-06
290,9.626033660892228,1.7394301538761343e-06
291,9.627251842587086,1.7394301538761343e-06
292,9.656926561761466,1.7394301538761343e-06
293,9.65851975576188,1.7394301538761343e-06
294,9.658519755761883,1.7394301538761343e-06
295,9.735357576661094,1.7394301538761343e-06
296,9.748633030809511,1.7394301538761343e-06
297,9.765025013881434,1.7394301538761343e-06
298,9.777138605829933,1.7354912704982456e-06
299,9.777138605829938,1.7354912704982456e-06
300,9.790208820849378,1.7354912704982456e-06
301,9.790208820849386,1.7354912704982456e-06
302,9.790503261322975,1.7354912704982456e-06
303,9.790503261322979,1.7354912704982456e-06
304,9.790503261322982,1.7354912704982456e-06
305,9.791150273443765,1.7354912704982456e-06
306,9.79329977328058,1.7354912704982456e-06
307,9.795856958171719,1.734464525103809e-06
308,9.795856958171733,1.734464525103809e-06
309,9.795971207978319,1.734464525103809e-06
310,9.798747274713968,1.734464525103809e-06
311,9.79899673570776,1.7339153230894385e-06
312,9.7989967357078,1.7339153230894385e-06
313,9.801850535178334,1.7339153230894385e-06
314,9.802064203194888,1.7333728407991501e-06
315,9.802064203194906,1.7333728407991501e-06
316,9.802328085391078,1.7333728407991501e-06
317,9.830137749493286,1.7333728407991501e-06
318,9.830267887289633,1.7333728407991501e-06
319,9.840356862768196,1.7333728407991501e-06
320,9.843010847544285,1.7333728407991501e-06
321,9.844174160136077,1.7326875600557669e-06
322,9.844548077835235,1.7326875600557669e-06
323,9.844553029916092,1.7326172653631685e-06
324,9.84455302991611,1.7326172653631685e-06
325,9.84457003510241,1.7326172653631685e-06
326,9.84463411539363,1.7324570912872115e-06
327,9.844634115393642,1.7324570912872115e-06
328,9.844743619411108,1.7324570912872115e-06
329,9.877560067081436,1.7324570912872115e-06
330,9.90684731843646,1.7324570912872115e-06
331,9.936707996743806,1.7324570912872115e-06
332,9.936707996743813,1.7324570912872115e-06
333,9.947901226645982,1.7324570912872115e-06
334,9.947901226645985,1.7324570912872115e-06
335,9.949128146451152,1.7324570912872115e-06
336,9.94912814645116,1.7324570912872115e-06
337,9.953071940216478,1.7324570912872115e-06
338,9.954663496943345,1.7324570912872115e-06
339,9.95466349694335,1.7324570912872115e-06
340,9.954663496943352,1.7324570912872115e-06
341,9.964707514840622,1.7324570912872115e-06
342,9.965032305367806,1.7318599039345717e-06
343,9.965032305367808,1.7318599039345717e-06
344,9.965032305367814,1.7318599039345717e-06
345,9.965264332427136,1.7318599039345717e-06
346,9.96526433242714,1.7318599039345717e-06
347,9.965562598646915,1.7318599039345717e-06
348,9.965562598646917,1.7318599039345717e-06
349,9.965562598646923,1.7318599039345717e-06
350,9.973195566871574,1.7318599039345717e-06
351,9.97465127877939,1.7311391189977017e-06
352,9.974651278779398,1.7311391189977017e-06
353,9.975006119450349,1.7311391189977017e-06
354,9.975043242251289,1.731021446962918e-06
355,9.975043242251296,1.731021446962918e-06
356,9.97565639036521,1.731021446962918e-06
357,9.977460822998754,1.7302322329390938e-06
358,9.977460822998758,1.7302322329390938e-06
359,9.97746321993683,1.7302322329390938e-06
360,9.977463219936833,1.7302322329390938e-06
361,9.977553468673996,1.7302322329390938e-06
362,9.978784076020364,1.7302322329390938e-06
363,9.978784076020368,1.7302322329390938e-06
364,9.978784076020371,1.7302322329390938e-06
365,9.978784076020375,1.7302322329390938e-06
366,9.978937374070307,1.7302322329390938e-06
367,9.97893737407031,1.7302322329390938e-06
368,9.978979650362383,1.7302322329390938e-06
369,9.990179665866183,1.7302322329390938e-06
370,9.991713770909659,1.7302322329390938e-06
371,9.991713770909666,1.7302322329390938e-06
372,9.9973443608889,1.7302322329390938e-06
373,9.997506671138424,1.7298339757288653e-06
374,9.997506671138437,1.7298339757288653e-06
375,9.997685798557413,1.7298339757288653e-06
376,9.997686688058291,1.7298339757288653e-06
377,10.010661535032824,1.7298339757288653e-06
378,10.028623750903908,1.7298339757288653e-06
379,10.02878730382443,1.7298339757288653e-06
380,10.028837827728566,1.7298339757288653e-06
381,10.028837827728571,1.7298339757288653e-06
382,10.028837827728577,1.7298339757288653e-06
383,10.034208157578156,1.7298339757288653e-06
384,10.034422329720758,1.7298339757288653e-06
385,10.03442558470417,1.7298339757288653e-06
386,10.036892340205181,1.7298339757288653e-06
387,10.036892340205187,1.7298339757288653e-06
388,10.03787249567813,1.7298339757288653e-06
389,10.037928031903206,1.7298339757288653e-06
390,10.037928031903215,1.7298339757288653e-06
391,10.037978207130138,1.7298339757288653e-06
392,10.037990790918071,1.7298339757288653e-06
393,10.038526558393254,1.7298339757288653e-06
394,10.038532464067522,1.7298339757288653e-06
395,10.038570791156877,1.7298339757288653e-06
396,10.0426355750017,1.7298339757288653e-06
397,10.043253663838144,1.7298339757288653e-06
398,10.04365121556882,1.7298339757288653e-06
399,10.043671818829393,1.7297353115878483e-06
400,10.043671818829413,1.7297353115878483e-06
401,10.043793453031661,1.7297353115878483e-06
402,10.043990590967288,1.7297353115878483e-06
403,10.044270002783353,1.7291703231970585e-06
404,10.044270002783357,1.7291703231970585e-06
405,10.044270002783362,1.7291703231970585e-06
406,10.044288428250972,1.7291703231970585e-06
407,10.046434072868614,1.7291703231970585e-06
408,10.046520860266003,1.7286260411785655e-06
409,10.046520860266028,1.7286260411785655e-06
410,10.046521239262706,1.7286260411785655e-06
411,10.0465232105058,1.7286260411785655e-06
412,10.046523210505807,1.7286260411785655e-06
413,10.046925841998368,1.7286260411785655e-06
414,10.04692584199837,1.7286260411785655e-06
415,10.046925841998378,1.7286260411785655e-06
416,10.05158633839639,1.7286260411785655e-06
417,10.0518976776079,1.7286260411785655e-06
418,10.056881912279042,1.7286260411785655e-06
419,10.059362161294722,1.7286260411785655e-06
420,10.059614442222628,1.7280443811798676e-06
421,10.059614442222642,1.7280443811798676e-06
422,10.060359804699672,1.7280443811798676e-06
423,10.060359894507737,1.7280443811798676e-06
424,10.060641625685816,1.7274833909841202e-06
425,10.06064162568583,1.7274833909841202e-06
426,10.060641625685836,1.7274833909841202e-06
427,10.060642097232815,1.7274833909841202e-06
428,10.06069293805497,1.7274833909841202e-06
429,10.061926829051352,1.726790801601138e-06
430,10.0623835155413,1.726790801601138e-06
431,10.062385816702253,1.726790801601138e-06
432,10.062385816702257,1.726790801601138e-06
433,10.062837201018253,1.726790801601138e-06
434,10.063825840986494,1.726790801601138e-06
435,10.06390893661404,1.726790801601138e-06
436,10.063908936614045,1.726790801601138e-06
437,10.064254943440163,1.726790801601138e-06
438,10.064788949719595,1.726790801601138e-06
439,10.064790739897582,1.726790801601138e-06
440,10.066670966658124,1.726790801601138e-06
441,10.066852284042172,1.726790801601138e-06
442,10.067553025347713,1.726790801601138e-06
443,10.070922652772577,1.726790801601138e-06
444,10.070922652772587,1.726790801601138e-06
445,10.071381915326544,1.726790801601138e-06
446,10.07140389884216,1.7266912252013806e-06
447,10.071403898842172,1.7266912252013806e-06
448,10.072834069055354,1.7266912252013806e-06
449,10.072843715470295,1.7266912252013806e-06
450,10.073750798749998,1.7266912252013806e-06
451,10.073789791022692,1.7265728010160477e-06
452,10.073789791022705,1.7265728010160477e-06
453,10.076762346432428,1.7265728010160477e-06
454,10.076762346432432,1.7265728010160477e-06
455,10.076762346432435,1.7265728010160477e-06
456,10.084891979008942,1.7265728010160477e-06
457,10.086562364831725,1.7258177131667967e-06
458,10.086562364831739,1.7258177131667967e-06
459,10.087617235978534,1.7258177131667967e-06
460,10.088169110883024,1.7252149232544555e-06
461,10.08816911088303,1.7252149232544555e-06
462,10.088201688572175,1.7252149232544555e-06
463,10.088225208029549,1.7252149232544555e-06
464,10.088225208029566,1.7252149232544555e-06
465,10.088226963851845,1.7252149232544555e-06
466,10.088263378309595,1.7251028858202097e-06
467,10.088298076953869,1.7251028858202097e-06
468,10.090049471134725,1.7251028858202097e-06
469,10.090049471134733,1.7251028858202097e-06
470,10.090065151020235,1.7251028858202097e-06
471,10.09043196231528,1.7251028858202097e-06
472,10.090438139108763,1.7251028858202097e-06
473,10.090962326526459,1.7251028858202097e-06
474,10.091008827397777,1.7251028858202097e-06
475,10.092217806324314,1.7251028858202097e-06
476,10.0928254042284,1.7251028858202097e-06
477,10.092908813521538,1.7251028858202097e-06
478,10.092908813521543,1.7251028858202097e-06
479,10.093250555215516,1.7252100782494325e-06
480,10.09325055521552,1.7252100782494325e-06
481,10.096551873217283,1.7252100782494325e-06
482,10.096773738101803,1.7246576750051437e-06
483,10.096773738101819,1.7246576750051437e-06
484,10.096816046646524,1.7246576750051437e-06
485,10.096816046646527,1.7246576750051437e-06
486,10.096816046646529,1.7246576750051437e-06
487,10.096816046646534,1.7246576750051437e-06
488,10.096821050625369,1.7246576750051437e-06
489,10.09698422581253,1.7246576750051437e-06
490,10.096995056952393,1.7245597094150256e-06
491,10.096995056952395,1.7245597094150256e-06
492,10.096995056952405,1.7245597094150256e-06
493,10.09700150387421,1.7245597094150256e-06
494,10.097001503874212,1.7245597094150256e-06
495,10.097578379634935,1.7245597094150256e-06
496,10.097578379634943,1.7245597094150256e-06
497,10.097579425065486,1.7245597094150256e-06
498,10.101511795209415,1.7245597094150256e-06
499,10.10276854061482,1.7238718226483872e-06
500,10.102878038397334,1.7238718226483872e-06
501,10.10287820626213,1.7238661224784161e-06
502,10.102878206262133,1.7238661224784161e-06
503,10.102878206262135,1.7238661224784161e-06
504,10.103238362415102,1.7238661224784161e-06
505,10.10338874695827,1.7234841019043071e-06
506,10.103388746958288,1.7234841019043071e-06
507,10.103471095264933,1.7234841019043071e-06
508,10.103471095264938,1.7234841019043071e-06
509,10.103527231487458,1.7234841019043071e-06
510,10.106406451654955,1.7234841019043071e-06
511,10.106406451654962,1.7234841019043071e-06
512,10.107610951127928,1.7234841019043071e-06
513,10.107898520075853,1.7229281062432077e-06
514,10.107898520075878,1.7229281062432077e-06
515,10.107976378191657,1.7229281062432077e-06
516,10.107976378191658,1.7229281062432077e-06
517,10.108164794813005,1.7229281062432077e-06
518,10.108164794813025,1.7229281062432077e-06
519,10.108186503881301,1.7229281062432077e-06
520,10.108489612970832,1.7229281062432077e-06
521,10.108536350863695,1.7227729163305993e-06
522,10.108536350863702,1.7227729163305993e-06
523,10.108589169062906,1.7227729163305993e-06
524,10.10858916906291,1.7227729163305993e-06
525,10.108740158310368,1.7227729163305993e-06
526,10.108765107715563,1.7227729163305993e-06
527,10.108850728316852,1.722602471420825e-06
528,10.108902995765769,1.722602471420825e-06
529,10.108914896647962,1.722602471420825e-06
530,10.109606885171754,1.722602471420825e-06
531,10.10960950533734,1.722602471420825e-06
532,10.109640014388152,1.722602471420825e-06
533,10.109793698139404,1.7223331943013927e-06
534,10.109793698139415,1.7223331943013927e-06
535,10.109827524356676,1.7223331943013927e-06
536,10.110585578781656,1.7223331943013927e-06
537,10.110594380258716,1.7223331943013927e-06
538,10.110594380258732,1.7223331943013927e-06
539,10.11107521933808,1.7223331943013927e-06
540,10.111169401457467,1.722142192182641e-06
541,10.11116940145747,1.722142192182641e-06
542,10.111250094299525,1.722142192182641e-06
543,10.11130704951536,1.722142192182641e-06
544,10.111544338747109,1.7215959604576626e-06
545,10.11154433874713,1.7215959604576626e-06
546,10.111677200129066,1.7215959604576626e-06
547,10.111702327512763,1.7215959604576626e-06
548,10.1117338054794,1.7215959604576626e-06
549,10.111736482874273,1.7215959604576626e-06
550,10.111740431837998,1.7215959604576626e-06
551,10.111740431838001,1.7215959604576626e-06
552,10.111940426093707,1.7215959604576626e-06
553,10.112036254977722,1.7214062105599587e-06
554,10.112036254977728,1.7214062105599587e-06
555,10.112079846932266,1.7214062105599587e-06
556,10.112101919647124,1.7214062105599587e-06
557,10.112256021672664,1.7211377544401328e-06
558,10.112256021672684,1.7211377544401328e-06
559,10.112268402335435,1.7211377544401328e-06
560,10.112268629830997,1.7211297715206223e-06
561,10.112268629831,1.7211297715206223e-06
562,10.112277008348018,1.7211297715206223e-06
563,10.112278549188112,1.7211066139463815e-06
564,10.112278549188119,1.7211066139463815e-06
565,10.112281213316315,1.7211066139463815e-06
566,10.112690485971715,1.7211066139463815e-06
567,10.112690485971719,1.7211066139463815e-06
568,10.11309155561733,1.7211066139463815e-06
569,10.113155929359127,1.720519527448766e-06
570,10.113155929359134,1.720519527448766e-06
571,10.113595655067222,1.720519527448766e-06
572,10.113650244804521,1.7199340764659261e-06
573,10.113654446500203,1.7199340764659261e-06
574,10.113990438021169,1.7199340764659261e-06
575,10.114125008379535,1.7199340764659261e-06
576,10.114177540539679,1.7197783554401583e-06
577,10.114279209936154,1.7197783554401583e-06
578,10.114289922836747,1.7197783554401583e-06
579,10.114314262294032,1.7196790290435365e-06
580,10.114314262294037,1.7196790290435365e-06
581,10.114314262294046,1.7196790290435365e-06
582,10.11435254100003,1.7196790290435365e-06
583,10.114376207254052,1.7195798082650174e-06
584,10.114409530236614,1.7195798082650174e-06
585,10.114454020182901,1.7195798082650174e-06
586,10.114476387661583,1.7195798082650174e-06
587,10.114573882148875,1.7193901193895177e-06
588,10.114575346857759,1.7193901193895177e-06
589,10.114575346857766,1.7193901193895177e-06
590,10.114584319971504,1.7193901193895177e-06
591,10.114587365933385,1.7193585625995056e-06
592,10.114588642881712,1.7193585625995056e-06
593,10.116119510818123,1.7193585625995056e-06
594,10.116140650465413,1.7192597878008092e-06
595,10.11623071151661,1.7192597878008092e-06
596,10.116230711516618,1.7192597878008092e-06
597,10.11625670902176,1.7192597878008092e-06
598,10.11628496925946,1.7192597878008092e-06
599,10.11628769516038,1.7192597878008092e-06
600,10.116307729600994,1.7191612737095966e-06
601,10.116444156394156,1.7191612737095966e-06
602,10.116504197413121,1.719004684047945e-06
603,10.116515759694199,1.719004684047945e-06
604,10.116515759694224,1.719004684047945e-06
605,10.116557879614263,1.719004684047945e-06
606,10.11656100644085,1.718968869686409e-06
607,10.116561006440858,1.718968869686409e-06
608,10.116938873761061,1.718968869686409e-06
609,10.116938873761065,1.718968869686409e-06
610,10.116949361128139,1.718968869686409e-06
611,10.116949361128142,1.718968869686409e-06
612,10.11694936112815,1.718968869686409e-06
613,10.116956724273162,1.718968869686409e-06
614,10.116956724273166,1.718968869686409e-06
615,10.117030449706988,1.718968869686409e-06
616,10.117196910440178,1.718968869686409e-06
617,10.117196910440185,1.718968869686409e-06
618,10.117328042992849,1.718968869686409e-06
619,10.117585008084115,1.718968869686409e-06
620,10.118021952180435,1.718968869686409e-06
621,10.118039591901638,1.718968869686409e-06
622,10.118084515683531,1.718968869686409e-06
623,10.11810442886857,1.718968869686409e-06
624,10.118139999614161,1.718968869686409e-06
625,10.118202583051445,1.7188118761776106e-06
626,10.118202583051454,1.7188118761776106e-06
627,10.118261177657331,1.7188118761776106e-06
628,10.11827752482953,1.7187138798367163e-06
629,10.118277524829532,1.7187138798367163e-06
630,10.118277524829535,1.7187138798367163e-06
631,10.118287024064907,1.7187138798367163e-06
632,10.118299051063204,1.7187138798367163e-06
633,10.118300640077118,1.7186901684519896e-06
634,10.11830064007712,1.7186901684519896e-06
635,10.118303625377493,1.7186901684519896e-06
636,10.118394057351116,1.7186901684519896e-06
637,10.118406338386492,1.7185927637871611e-06
638,10.11841679276822,1.7185927637871611e-06
639,10.118416792768224,1.7185927637871611e-06
640,10.118458689675803,1.7185927637871611e-06
641,10.118461141514835,1.7185624664401596e-06
642,10.11846114151484,1.7185624664401596e-06
643,10.118494922270163,1.7185624664401596e-06
