iter,cfi,t_s
638,11.91903851005797,1.3427071830098033e-06
639,11.919053420649124,1.3427071830098033e-06
640,11.919053420649146,1.3427071830098033e-06
641,11.9191287755322,1.3427071830098033e-06
642,11.919148323726853,1.3427071830098033e-06
643,11.919158261646333,1.3426595395325992e-06
644,11.919159492986154,1.3426595395325992e-06
645,11.919171945482347,1.3426595395325992e-06
646,11.919205461965483,1.3425298714204762e-06
647,11.919211013192243,1.3425298714204762e-06
648,11.919211013192244,1.3425298714204762e-06
649,11.919216747824564,1.3425298714204762e-06
650,11.919297748226619,1.3425298714204762e-06
651,11.919379924535715,1.3423962079651118e-06
652,11.919379924535724,1.3423962079651118e-06
653,11.919514647736367,1.3423962079651118e-06
654,11.919674239198745,1.3421865584165536e-06
655,11.919806986224298,1.3421865584165536e-06
656,11.919865279601293,1.342054840960391e-06
657,11.919865279601298,1.342054840960391e-06
658,11.919877413515916,1.342054840960391e-06
659,11.919907629857384,1.342054840960391e-06
660,11.919908495105261,1.3420396019771813e-06
661,11.919908495105268,1.3420396019771813e-06
662,11.91991361446295,1.3420396019771813e-06
663,11.919913614462953,1.3420396019771813e-06
664,11.919941914359278,1.3420396019771813e-06
665,11.919961025586517,1.3420396019771813e-06
666,11.91996585829595,1.341999726730919e-06
667,11.919998168963343,1.341999726730919e-06
668,11.920102409907088,1.341999726730919e-06
669,11.920517312274109,1.3415897687651254e-06
670,11.920517312274132,1.3415897687651254e-06
671,11.920534979785938,1.3415897687651254e-06
672,11.920577114314218,1.3415897687651254e-06
673,11.920594440161036,1.34149680964551e-06
674,11.920594440161043,1.34149680964551e-06
675,11.920617071578132,1.34149680964551e-06
676,11.920623404342656,1.34149680964551e-06
677,11.92063293256653,1.34149680964551e-06
678,11.920762926190779,1.34149680964551e-06
679,11.920763958591563,1.3414779359967821e-06
680,11.920963887612569,1.3414779359967821e-06
681,11.921074855269527,1.3413161355678422e-06
682,11.921074855269543,1.3413161355678422e-06
683,11.921097904210086,1.3413161355678422e-06
684,11.92119546329241,1.3411670610127377e-06
685,11.92126545623368,1.3411670610127377e-06
686,11.921577131542232,1.3408890655675527e-06
687,11.921605852129803,1.3408890655675527e-06
688,11.921605852129815,1.3408890655675527e-06
689,11.921612362342065,1.3408890655675527e-06
690,11.921614761237645,1.3408890655675527e-06
691,11.921621486226408,1.3408890655675527e-06
692,11.921630424584318,1.3408890655675527e-06
693,11.921630424584324,1.3408890655675527e-06
694,11.921773748948517,1.3408890655675527e-06
695,11.921791888314342,1.3407609661242644e-06
696,11.921791888314356,1.3407609661242644e-06
697,11.921856436929504,1.3407609661242644e-06
698,11.921856724626723,1.3407544975459533e-06
699,11.921856724626728,1.3407544975459533e-06
700,11.921863699292306,1.3407544975459533e-06
701,11.921923557719854,1.3407544975459533e-06
702,11.921924444742807,1.3407356433035838e-06
703,11.921924444742812,1.3407356433035838e-06
704,11.921926316000565,1.3407356433035838e-06
705,11.921964709377168,1.3407356433035838e-06
706,11.922003886753423,1.3407356433035838e-06
707,11.922036038457122,1.3407356433035838e-06
708,11.922151377380871,1.3405735772091186e-06
709,11.922189019331906,1.3405735772091186e-06
710,11.922189899240394,1.3405735772091186e-06
711,11.922206083304404,1.3405735772091186e-06
712,11.922221881535208,1.3404808352888899e-06
713,11.922221881535226,1.3404808352888899e-06
714,11.92222601018085,1.3404808352888899e-06
715,11.922328152044617,1.3404808352888899e-06
716,11.92234072005648,1.3404808352888899e-06
717,11.922343608718526,1.3404548618048896e-06
718,11.922343608718528,1.3404548618048896e-06
719,11.922344023538848,1.3404548618048896e-06
720,11.922344423769502,1.3404548618048896e-06
721,11.922344423769513,1.3404548618048896e-06
722,11.922365067096028,1.3404548618048896e-06
723,11.922367685449341,1.3404289201812352e-06
724,11.922367685449345,1.3404289201812352e-06
725,11.922385290153697,1.3404289201812352e-06
726,11.92243253577779,1.3404289201812352e-06
727,11.922446064834876,1.3403633992183734e-06
728,11.92244606483489,1.3403633992183734e-06
729,11.922461361247567,1.3403633992183734e-06
730,11.922470999501648,1.3403633992183734e-06
731,11.922477937800208,1.340236419079236e-06
732,11.922556480085237,1.340236419079236e-06
733,11.922584528464903,1.340236419079236e-06
734,11.922585113355437,1.340236419079236e-06
735,11.922587751144572,1.3402104689828606e-06
736,11.92262168728586,1.3402104689828606e-06
737,11.92278611585687,1.340001298866927e-06
738,11.922786115856873,1.340001298866927e-06
739,11.922977270211144,1.340001298866927e-06
740,11.922986237443386,1.340001298866927e-06
741,11.922994878519262,1.3398742162498334e-06
742,11.922994878519269,1.3398742162498334e-06
743,11.92308615403142,1.3398742162498334e-06
744,11.923103297142989,1.3398742162498334e-06
745,11.92313704146816,1.3398742162498334e-06
746,11.923147881189372,1.3398742162498334e-06
747,11.923341324309503,1.3396625075537886e-06
748,11.923341324309515,1.3396625075537886e-06
749,11.923373839181732,1.3396625075537886e-06
750,11.923374456468139,1.3396625075537886e-06
751,11.92339609822345,1.3396625075537886e-06
752,11.923396098223463,1.3396625075537886e-06
753,11.92352496648724,1.3396625075537886e-06
754,11.92353264266,1.3396625075537886e-06
755,11.923550401784198,1.3396625075537886e-06
756,11.923884638149639,1.3393833964094616e-06
757,11.923884638149644,1.3393833964094616e-06
758,11.923949820223857,1.3393833964094616e-06
759,11.923951336030566,1.3393833964094616e-06
760,11.923996183973266,1.3393833964094616e-06
761,11.924100864642666,1.339226330957384e-06
762,11.924100864642668,1.339226330957384e-06
763,11.92413895472984,1.339226330957384e-06
764,11.924180825650375,1.339226330957384e-06
765,11.924413814930535,1.3389844355498682e-06
766,11.92441381493057,1.3389844355498682e-06
767,11.924418793275205,1.3389844355498682e-06
768,11.924425123889076,1.3389844355498682e-06
769,11.924511384452277,1.3389844355498682e-06
770,11.924724054867722,1.338763529613165e-06
771,11.924784690066954,1.338763529613165e-06
772,11.924814906987102,1.338763529613165e-06
773,11.925014146809694,1.3385513542950624e-06
774,11.92509639352235,1.3385513542950624e-06
775,11.925097158058879,1.3385513542950624e-06
776,11.925136521502857,1.3385513542950624e-06
777,11.925142256056297,1.3384246726025503e-06
778,11.925142256056319,1.3384246726025503e-06
779,11.925174050513434,1.3384246726025503e-06
780,11.92517469053685,1.3384246726025503e-06
781,11.925174690536853,1.3384246726025503e-06
782,11.925198050693076,1.3384246726025503e-06
783,11.925198056395754,1.3384246726025503e-06
784,11.925298185906136,1.3382755549288015e-06
785,11.925300538880638,1.3382755549288015e-06
786,11.925300557361343,1.3382751219861634e-06
787,11.925304199942342,1.3382751219861634e-06
788,11.92530725900906,1.3382751219861634e-06
789,11.9253477648667,1.3381453555094368e-06
790,11.925347764866707,1.3381453555094368e-06
791,11.925349121749175,1.3381453555094368e-06
792,11.925531640040113,1.3381453555094368e-06
793,11.925532267654898,1.3381453555094368e-06
794,11.925580376734281,1.3380149690155802e-06
795,11.925580376734299,1.3380149690155802e-06
796,11.925688141563093,1.3380149690155802e-06
797,11.925800146907507,1.3378537121228072e-06
798,11.925800146907513,1.3378537121228072e-06
799,11.925957161236614,1.3378537121228072e-06
800,11.925966921957603,1.3378537121228072e-06
801,11.926018808920691,1.3377230253386225e-06
802,11.926018808920706,1.3377230253386225e-06
803,11.926027051828953,1.3377230253386225e-06
804,11.926029731201336,1.3377230253386225e-06
805,11.926083693402877,1.3377230253386225e-06
806,11.926153128757889,1.3377230253386225e-06
807,11.92621526083407,1.337591447629967e-06
808,11.926219131956813,1.337591447629967e-06
809,11.926238717899295,1.337591447629967e-06
810,11.926238806330662,1.3375894086029736e-06
811,11.926238806330684,1.3375894086029736e-06
812,11.92626096514322,1.3375894086029736e-06
813,11.926363111981232,1.3374326188401866e-06
814,11.926369134280378,1.3374326188401866e-06
815,11.926469902800232,1.3374326188401866e-06
816,11.926479058614074,1.3373853010094415e-06
817,11.926479058614103,1.3373853010094415e-06
818,11.92649328451041,1.3373853010094415e-06
819,11.9265121303798,1.3373853010094415e-06
820,11.92651580229743,1.3373563814610603e-06
821,11.926515802297434,1.3373563814610603e-06
822,11.926516429885023,1.3373563814610603e-06
823,11.9265189016037,1.3373563814610603e-06
824,11.926546172076153,1.3373563814610603e-06
825,11.926552787037235,1.3373563814610603e-06
826,11.926552787037238,1.3373563814610603e-06
827,11.926575823166543,1.3373563814610603e-06
828,11.926582553808773,1.3373563814610603e-06
829,11.926588296603356,1.3373563814610603e-06
830,11.926588429800113,1.3373563814610603e-06
831,11.926593233695835,1.3373166885589453e-06
832,11.926593233695836,1.3373166885589453e-06
833,11.926595150866945,1.3373166885589453e-06
834,11.926595198395871,1.3373166885589453e-06
835,11.926785031074115,1.3373166885589453e-06
836,11.926876894749586,1.3371683948837552e-06
837,11.926919399306907,1.3371683948837552e-06
838,11.926932819170913,1.337093833628361e-06
839,11.926965672276536,1.337093833628361e-06
840,11.926966491133122,1.337093833628361e-06
841,11.926966628101948,1.3370906449597157e-06
842,11.926966628101969,1.3370906449597157e-06
843,11.926982250604604,1.3370906449597157e-06
844,11.927036902537695,1.3370906449597157e-06
845,11.927043508816764,1.337050755516389e-06
846,11.927094357077015,1.337050755516389e-06
847,11.927130109482828,1.3369214780043904e-06
848,11.927159922021882,1.3369214780043904e-06
849,11.92720069273506,1.3369214780043904e-06
850,11.927201221627648,1.3369106121652132e-06
851,11.927231772351853,1.3369106121652132e-06
852,11.927236104088443,1.3368794095890085e-06
853,11.927337469695454,1.3368794095890085e-06
854,11.927391010997606,1.3367486691194491e-06
855,11.92740381525187,1.3367486691194491e-06
856,11.927429295475326,1.3367486691194491e-06
857,11.927430925614111,1.3367228878015165e-06
858,11.927461142724503,1.3367228878015165e-06
859,11.92746114272451,1.3367228878015165e-06
860,11.92747782849785,1.3367228878015165e-06
861,11.927477828497857,1.3367228878015165e-06
862,11.927521081181343,1.3367228878015165e-06
863,11.92753323145464,1.3367228878015165e-06
864,11.927534652159851,1.3367228878015165e-06
865,11.927539806967083,1.3366831653100283e-06
866,11.927544382894633,1.3366831653100283e-06
867,11.927544382894641,1.3366831653100283e-06
868,11.927550537451253,1.3366831653100283e-06
869,11.927630717595958,1.3366831653100283e-06
870,11.927667543176725,1.3365537999626056e-06
871,11.927667543176732,1.3365537999626056e-06
872,11.927703185486326,1.3365537999626056e-06
873,11.927835685479835,1.3365537999626056e-06
874,11.927979454722937,1.3363464428526002e-06
875,11.927980270462946,1.3363464428526002e-06
876,11.927980270462951,1.3363464428526002e-06
877,11.927992588633508,1.3363464428526002e-06
878,11.927997796544776,1.3363464428526002e-06
879,11.928005494747048,1.3363464428526002e-06
880,11.928035547925965,1.3363464428526002e-06
881,11.928042496632596,1.336306506416603e-06
882,11.928048069994881,1.336306506416603e-06
883,11.928064399188234,1.336306506416603e-06
884,11.928103176977157,1.3361770287098864e-06
885,11.928103176977167,1.3361770287098864e-06
886,11.928103310835338,1.3361770287098864e-06
887,11.928113368640112,1.3361770287098864e-06
888,11.928121840049581,1.3361770287098864e-06
889,11.928129232246393,1.3361770287098864e-06
890,11.928197684628717,1.3361770287098864e-06
891,11.928210665311878,1.3361770287098864e-06
892,11.928235465556408,1.3360486592410669e-06
893,11.928299968696528,1.3360486592410669e-06
894,11.92833009131132,1.3360486592410669e-06
895,11.928335348653118,1.3360089208528209e-06
896,11.928344576589017,1.3360089208528209e-06
897,11.928396438450205,1.3360089208528209e-06
898,11.928439231752442,1.3358790814676103e-06
899,11.928439231752453,1.3358790814676103e-06
900,11.928555359703882,1.3358790814676103e-06
901,11.928593985641776,1.3358790814676103e-06
902,11.928686160040034,1.3357307619182628e-06
903,11.928686160040037,1.3357307619182628e-06
904,11.928686573938293,1.3357307619182628e-06
905,11.928706486001229,1.3357307619182628e-06
906,11.928707655354467,1.335705013818637e-06
907,11.928806914788396,1.335705013818637e-06
908,11.928813938902039,1.335705013818637e-06
909,11.928840312238943,1.3355765420287684e-06
910,11.928840312238957,1.3355765420287684e-06
911,11.928849997130136,1.3355765420287684e-06
912,11.928849997130143,1.3355765420287684e-06
913,11.928944962190405,1.3355765420287684e-06
914,11.92896234857888,1.3354838007347071e-06
915,11.928962348578885,1.3354838007347071e-06
916,11.928970654176577,1.3354838007347071e-06
917,11.928970654176581,1.3354838007347071e-06
918,11.92900235119906,1.3354838007347071e-06
919,11.929013162856862,1.3354838007347071e-06
920,11.929039540907874,1.3354838007347071e-06
921,11.929048526654427,1.335436412124484e-06
922,11.929055313411006,1.335436412124484e-06
923,11.929158715312752,1.335436412124484e-06
924,11.929226606720741,1.335436412124484e-06
925,11.929236297393633,1.335436412124484e-06
926,11.929306945867792,1.3353042220747094e-06
927,11.929322037462011,1.3353042220747094e-06
928,11.929323211609853,1.3352853855176108e-06
929,11.929323211609864,1.3352853855176108e-06
930,11.92934119447518,1.3352853855176108e-06
931,11.929345822430104,1.3352853855176108e-06
932,11.929354938546318,1.3352853855176108e-06
933,11.929355270123054,1.3352779429670717e-06
934,11.929364397038391,1.3352779429670717e-06
935,11.92936819151645,1.3352779429670717e-06
936,11.92939288734861,1.3352779429670717e-06
937,11.92939725560925,1.3352467458901111e-06
938,11.929397255609256,1.3352467458901111e-06
939,11.929406953555333,1.3352467458901111e-06
940,11.929485603520817,1.3352467458901111e-06
941,11.929582596203073,1.3350981122881552e-06
942,11.929624644424944,1.3350981122881552e-06
943,11.929626314136733,1.3350722966444996e-06
944,11.92962888413447,1.3350722966444996e-06
945,11.929631768994037,1.3350722966444996e-06
946,11.92963176899405,1.3350722966444996e-06
947,11.929736293319408,1.3350722966444996e-06
948,11.929751548999096,1.334979710029845e-06
949,11.929852725507281,1.334979710029845e-06
950,11.929878275230134,1.334851333334639e-06
951,11.929878275230159,1.334851333334639e-06
952,11.930037937060588,1.334851333334639e-06
953,11.930038839331875,1.334851333334639e-06
954,11.930051230581768,1.3347591021956875e-06
955,11.930051230581773,1.3347591021956875e-06
956,11.930066281429916,1.3347591021956875e-06
957,11.930068734669891,1.3347591021956875e-06
958,11.9300751181768,1.3347591021956875e-06
959,11.930075736782221,1.3347591021956875e-06
960,11.930128358315095,1.3347591021956875e-06
961,11.930193499738376,1.3346275506868674e-06
962,11.93019349973838,1.3346275506868674e-06
963,11.930236819780314,1.3346275506868674e-06
964,11.93023723953589,1.334617866291578e-06
965,11.930237239535892,1.334617866291578e-06
966,11.930239546239228,1.334617866291578e-06
967,11.930275252415967,1.334617866291578e-06
968,11.93037219809574,1.334617866291578e-06
969,11.930376040025791,1.334617866291578e-06
970,11.930376144871527,1.334617866291578e-06
971,11.930376144871532,1.334617866291578e-06
972,11.930376144871538,1.334617866291578e-06
973,11.930438360644105,1.334617866291578e-06
974,11.930439210522021,1.3345991237070792e-06
975,11.93043977596258,1.3345991237070792e-06
976,11.930439775962583,1.3345991237070792e-06
977,11.930444138746065,1.3345991237070792e-06
978,11.93061926418218,1.3343893463373357e-06
979,11.930685204829794,1.3343893463373357e-06
980,11.930690642741542,1.3343496437195192e-06
981,11.930690642741546,1.3343496437195192e-06
982,11.930754977707593,1.3343496437195192e-06
983,11.930755252592185,1.3343496437195192e-06
984,11.93076673719089,1.3342984052323698e-06
985,11.930803811596785,1.3342984052323698e-06
986,11.930868796318897,1.3342984052323698e-06
987,11.93093929688822,1.3341664576515727e-06
988,11.930939296888223,1.3341664576515727e-06
989,11.930943633106894,1.3341664576515727e-06
990,11.930963507394516,1.3341664576515727e-06
991,11.93096376065169,1.3341664576515727e-06
992,11.930964554135905,1.3341513077791834e-06
993,11.930964554135912,1.3341513077791834e-06
994,11.93096513827249,1.3341513077791834e-06
995,11.930980286012943,1.3341513077791834e-06
996,11.931003697048983,1.3341513077791834e-06
997,11.931093884303973,1.3341513077791834e-06
998,11.931121207446932,1.3341513077791834e-06
999,11.931122277194678,1.3341513077791834e-06
1000,11.931162546706556,1.334021943471141e-06
1001,11.931162546706567,1.334021943471141e-06
1002,11.93125807971704,1.334021943471141e-06
1003,11.931264816285553,1.334021943471141e-06
1004,11.931302091342928,1.334021943471141e-06
1005,11.931304435122728,1.334021943471141e-06
1006,11.931344010893614,1.3338926036208453e-06
1007,11.93134401089364,1.3338926036208453e-06
1008,11.931399756932443,1.3338926036208453e-06
1009,11.931421752274634,1.3338926036208453e-06
1010,11.93143240931878,1.3338415282833773e-06
1011,11.931432409318788,1.3338415282833773e-06
1012,11.93154265814055,1.3338415282833773e-06
1013,11.93169309531807,1.3336338230360593e-06
1014,11.931693095318078,1.3336338230360593e-06
1015,11.931704624193646,1.3336338230360593e-06
1016,11.93177421240839,1.3336338230360593e-06
1017,11.93178383613882,1.3335865058539093e-06
1018,11.93178870728888,1.3335865058539093e-06
1019,11.931788707288892,1.3335865058539093e-06
1020,11.93185833586801,1.3335865058539093e-06
1021,11.931878818583257,1.3335865058539093e-06
1022,11.931882459447111,1.3335865058539093e-06
1023,11.931954632466066,1.3334544975014319e-06
1024,11.931960848491048,1.3334544975014319e-06
1025,11.932027837698701,1.3334544975014319e-06
1026,11.932043953210322,1.3334544975014319e-06
1027,11.932051187908048,1.3334544975014319e-06
1028,11.93205273564854,1.3334544975014319e-06
1029,11.932142207204164,1.3333067120148436e-06
1030,11.932142207204185,1.3333067120148436e-06
1031,11.932170135694115,1.3333067120148436e-06
1032,11.932178685958805,1.3333067120148436e-06
1033,11.932183821226147,1.3332670661413744e-06
1034,11.93218382122615,1.3332670661413744e-06
1035,11.93227919449992,1.3332670661413744e-06
1036,11.93233972562717,1.3331360385889832e-06
1037,11.932339725627187,1.3331360385889832e-06
1038,11.932363273225803,1.3331360385889832e-06
1039,11.93237299910834,1.3331360385889832e-06
1040,11.932429141753238,1.3331360385889832e-06
1041,11.932457756118637,1.333007541954934e-06
1042,11.932457756118653,1.333007541954934e-06
1043,11.932462983442676,1.333007541954934e-06
1044,11.93248479729207,1.333007541954934e-06
1045,11.932519595169016,1.3328786414585414e-06
1046,11.93251959516903,1.3328786414585414e-06
1047,11.932597440238114,1.3328786414585414e-06
1048,11.932604978566824,1.3328371740291048e-06
1049,11.93270802872978,1.3328371740291048e-06
1050,11.932713654228646,1.3328371740291048e-06
1051,11.93271904374035,1.3328371740291048e-06
1052,11.93276181887132,1.3327076139279726e-06
1053,11.932761818871343,1.3327076139279726e-06
1054,11.932767621350354,1.3327076139279726e-06
1055,11.932804349034747,1.3327076139279726e-06
1056,11.93280492956137,1.3326943480934159e-06
1057,11.932804929561373,1.3326943480934159e-06
1058,11.932807353249581,1.3326943480934159e-06
1059,11.932807353249597,1.3326943480934159e-06
1060,11.932845930406163,1.3326943480934159e-06
1061,11.932956934860933,1.3326943480934159e-06
1062,11.932973175296247,1.3326018179063455e-06
1063,11.932973175296251,1.3326018179063455e-06
1064,11.932973175296254,1.3326018179063455e-06
1065,11.932978722402495,1.3326018179063455e-06
1066,11.932989053055998,1.3326018179063455e-06
1067,11.933110401429367,1.3326018179063455e-06
1068,11.933112695580157,1.3325759932048486e-06
1069,11.933133929232499,1.3325759932048486e-06
1070,11.933135406955284,1.3325759932048486e-06
1071,11.933136501863093,1.3325759932048486e-06
1072,11.933149224576379,1.3325759932048486e-06
1073,11.93315724137571,1.332534477465799e-06
1074,11.933162489426433,1.332534477465799e-06
1075,11.933195407363362,1.332534477465799e-06
1076,11.933440366903334,1.332282504463974e-06
1077,11.93344036690335,1.332282504463974e-06
1078,11.933504941462619,1.332282504463974e-06
1079,11.933511986257797,1.3322426421669163e-06
1080,11.933546665912356,1.3322426421669163e-06
1081,11.933605567667396,1.3321117586842072e-06
1082,11.93360556766742,1.3321117586842072e-06
1083,11.933605575884938,1.3321117586842072e-06
1084,11.933633293812342,1.3321117586842072e-06
1085,11.933661313564835,1.3321117586842072e-06
1086,11.933665705368774,1.3320806167455316e-06
1087,11.933679620636418,1.3320806167455316e-06
1088,11.933681822869922,1.3320547909452327e-06
1089,11.933681822869925,1.3320547909452327e-06
1090,11.933703295336816,1.3320547909452327e-06
1091,11.933754080759568,1.3320547909452327e-06
1092,11.933754092386854,1.3320547909452327e-06
1093,11.933765902928323,1.3319627664634189e-06
1094,11.933842971518938,1.3319627664634189e-06
1095,11.933845394008234,1.331936911406324e-06
1096,11.933845394008248,1.331936911406324e-06
1097,11.933900647908306,1.331936911406324e-06
1098,11.933938752339888,1.331936911406324e-06
1099,11.93406353745392,1.3317502758463045e-06
1100,11.934063537453927,1.3317502758463045e-06
1101,11.934081135845235,1.3317502758463045e-06
1102,11.93414947398038,1.3317502758463045e-06
1103,11.93417659766718,1.3316220802575507e-06
1104,11.934176597667214,1.3316220802575507e-06
1105,11.934203737960441,1.3316220802575507e-06
1106,11.93421363674926,1.3315747756340526e-06
1107,11.934351344545,1.3315747756340526e-06
1108,11.934351447285891,1.3315747756340526e-06
1109,11.934357206902806,1.3315747756340526e-06
1110,11.93437225803132,1.3314824342262036e-06
1111,11.934372258031335,1.3314824342262036e-06
1112,11.934393495311795,1.3314824342262036e-06
1113,11.934404928968192,1.3314824342262036e-06
1114,11.934408090573534,1.3314565357326213e-06
1115,11.934455178391477,1.3314565357326213e-06
1116,11.93447717432288,1.3314565357326213e-06
1117,11.934548065093304,1.3313247092836066e-06
1118,11.934548065093306,1.3313247092836066e-06
1119,11.934557916438918,1.3313247092836066e-06
1120,11.934557993380126,1.3313247092836066e-06
1121,11.934562391418032,1.3312935786758047e-06
1122,11.934562391418037,1.3312935786758047e-06
1123,11.934689623337437,1.3312935786758047e-06
1124,11.93473880940094,1.3312935786758047e-06
1125,11.934880659060784,1.3312935786758047e-06
1126,11.934882342488539,1.3312935786758047e-06
1127,11.93490807891029,1.3312935786758047e-06
1128,11.934919666176512,1.3312935786758047e-06
1129,11.93493367591917,1.3312192101499982e-06
1130,11.934933675919195,1.3312192101499982e-06
1131,11.934965008817265,1.3312192101499982e-06
1132,11.934968434213038,1.3312192101499982e-06
1133,11.935012184428643,1.3312192101499982e-06
1134,11.935019930332864,1.3312192101499982e-06
1135,11.935029209302513,1.3312192101499982e-06
1136,11.935039831389501,1.331168152197707e-06
1137,11.935039831389512,1.331168152197707e-06
1138,11.93505428453587,1.331168152197707e-06
1139,11.935154303512604,1.331168152197707e-06
1140,11.935158450189633,1.331168152197707e-06
1141,11.93523093939944,1.3310363365527004e-06
1142,11.93523093939945,1.3310363365527004e-06
1143,11.935274104039841,1.3310363365527004e-06
1144,11.935275738480755,1.3310363365527004e-06
1145,11.935290020142148,1.3309619635919719e-06
1146,11.935293972768505,1.3309619635919719e-06
1147,11.935294095128747,1.3309591747913619e-06
1148,11.935299127080437,1.3309591747913619e-06
1149,11.9352991270805,1.3309591747913619e-06
1150,11.935300245292627,1.3309591747913619e-06
1151,11.93530024529268,1.3309591747913619e-06
1152,11.935307753935925,1.3309591747913619e-06
1153,11.935327995904096,1.3309591747913619e-06
1154,11.935342357145501,1.3309591747913619e-06
1155,11.935349780249673,1.3309591747913619e-06
1156,11.935376566401803,1.3308311316117693e-06
1157,11.935387813936973,1.3308311316117693e-06
1158,11.935395611552114,1.3308311316117693e-06
1159,11.935395615404236,1.3308311316117693e-06
1160,11.935395615404245,1.3308311316117693e-06
1161,11.935400323495793,1.3308311316117693e-06
1162,11.935400323495813,1.3308311316117693e-06
1163,11.935401475574007,1.3308311316117693e-06
1164,11.9354311638247,1.3308311316117693e-06
1165,11.935431679035574,1.3308203325911465e-06
1166,11.935432101950026,1.3308203325911465e-06
1167,11.935432251646464,1.3308203325911465e-06
1168,11.935599936403275,1.3308203325911465e-06
1169,11.935746238669111,1.3306133224119927e-06
1170,11.935746238669113,1.3306133224119927e-06
1171,11.935753593022913,1.3306133224119927e-06
1172,11.935766851544521,1.3306133224119927e-06
1173,11.935769557580054,1.3305874567375593e-06
1174,11.93576955758006,1.3305874567375593e-06
1175,11.93579828111164,1.3305874567375593e-06
1176,11.93579924755263,1.3305874567375593e-06
1177,11.935852403409264,1.330457188265398e-06
1178,11.93587765578946,1.330457188265398e-06
1179,11.935884550390053,1.330457188265398e-06
1180,11.9359136565697,1.330457188265398e-06
1181,11.936110012693788,1.330246244853088e-06
1182,11.9361100126938,1.330246244853088e-06
1183,11.936110566382222,1.330246244853088e-06
1184,11.936110566382226,1.330246244853088e-06
1185,11.936112428176665,1.330246244853088e-06
1186,11.936264687538607,1.330246244853088e-06
1187,11.936451317095933,1.3300360919651512e-06
1188,11.936456732188738,1.3300360919651512e-06
1189,11.936456892195348,1.3300324143836496e-06
1190,11.936456892195375,1.3300324143836496e-06
1191,11.936561070939486,1.3300324143836496e-06
1192,11.93663229789902,1.3299007407414843e-06
1193,11.936632297899052,1.3299007407414843e-06
1194,11.936643758939478,1.3299007407414843e-06
1195,11.93670349055887,1.3299007407414843e-06
1196,11.9367091783038,1.3299007407414843e-06
1197,11.936717595377896,1.3298537071233234e-06
1198,11.936752550547627,1.3298537071233234e-06
1199,11.93675339386978,1.3298537071233234e-06
1200,11.93678842481313,1.3298537071233234e-06
1201,11.936788439281198,1.3298537071233234e-06
1202,11.93679570406794,1.3298537071233234e-06
1203,11.937018314635479,1.329632245638193e-06
1204,11.93707772959695,1.329632245638193e-06
1205,11.937079792513554,1.329632245638193e-06
1206,11.937081906657543,1.329632245638193e-06
1207,11.937112417605675,1.3295040068175768e-06
1208,11.937119377666622,1.3295040068175768e-06
1209,11.937119597581265,1.3294991206364558e-06
1210,11.937119727856402,1.3294991206364558e-06
1211,11.93711972785643,1.3294991206364558e-06
1212,11.93713645202148,1.3294991206364558e-06
1213,11.937159240567492,1.3294991206364558e-06
1214,11.937160865912553,1.3294991206364558e-06
1215,11.937169229446889,1.3294991206364558e-06
1216,11.937201081443577,1.3293707234373592e-06
1217,11.937201081443579,1.3293707234373592e-06
1218,11.937233400076746,1.3293707234373592e-06
1219,11.937235793182907,1.3293707234373592e-06
1220,11.937350979955477,1.3292097453789282e-06
1221,11.937350979955482,1.3292097453789282e-06
1222,11.937548093853799,1.3292097453789282e-06
1223,11.937627261062758,1.3292097453789282e-06
1224,11.937740918738891,1.3290489909510784e-06
1225,11.9377409187389,1.3290489909510784e-06
1226,11.937742715964848,1.3290489909510784e-06
1227,11.937742715964866,1.3290489909510784e-06
1228,11.937782136207119,1.3290489909510784e-06
1229,11.937788870265654,1.3290092644507e-06
1230,11.937797087596863,1.3290092644507e-06
1231,11.937797106060728,1.3290088363507235e-06
1232,11.937797106060737,1.3290088363507235e-06
1233,11.937797106060739,1.3290088363507235e-06
1234,11.937816335803877,1.3290088363507235e-06
1235,11.937820173702448,1.3290088363507235e-06
1236,11.937884071837992,1.3290088363507235e-06
1237,11.937950864090315,1.3288776188163987e-06
1238,11.938034535942434,1.3288776188163987e-06
1239,11.938042446485126,1.3287513468598399e-06
1240,11.938042446485142,1.3287513468598399e-06
1241,11.938105994478956,1.3287513468598399e-06
1242,11.938106893473975,1.328732661982253e-06
1243,11.938182578424495,1.328732661982253e-06
1244,11.938187080319713,1.328732661982253e-06
1245,11.938190133649217,1.328706790005269e-06
1246,11.938190133649218,1.328706790005269e-06
1247,11.938209130904177,1.328706790005269e-06
1248,11.938262096667355,1.328706790005269e-06
1249,11.938270445734458,1.328706790005269e-06
1250,11.938279472090862,1.3286597105902679e-06
1251,11.938323539305367,1.3286597105902679e-06
1252,11.938339768322502,1.3286597105902679e-06
1253,11.938354502723971,1.3285676527840163e-06
1254,11.938408704773938,1.3285676527840163e-06
1255,11.938412683394343,1.328537409898227e-06
1256,11.938431419883008,1.328537409898227e-06
1257,11.938436507008443,1.3284978799488447e-06
1258,11.93843954507096,1.3284978799488447e-06
1259,11.938498340516606,1.3284978799488447e-06
1260,11.938559965211716,1.3284978799488447e-06
1261,11.938649090918592,1.3283505593498515e-06
1262,11.943072014225411,1.2549084145216074e-06
1263,11.94649301129837,1.2540719290324046e-06
1264,11.952551915589055,1.2540719290324046e-06
1265,11.95445949650681,1.2533417441660622e-06
1266,11.954459496506816,1.2533417441660622e-06
